Entity,Code,Year,Annual CO2 emissions (per capita),Average monthly precipitation,"Total population estimates, 1970-2100 (IIASA (2015))",size
Canada,CAN,1919,9.0551,3.600411707,18412852.037475586,0.8699712062866242
Canada,CAN,1920,9.8512,3.652564215,18272828.409484863,0.8825728707594457
Canada,CAN,1921,9.2233,3.692084819,18142795.054382324,0.892122275197891
Canada,CAN,1922,7.7892,3.46711222,18022648.260803223,0.8377619133112366
Canada,CAN,1923,10.2824,3.691452944,17912284.317504883,0.8919695945878086
Canada,CAN,1924,8.4085,3.479970742,17811599.51321411,0.8408689312874458
Canada,CAN,1925,8.034,3.375260088,17720490.136749268,0.8155675876121289
Canada,CAN,1926,8.8915,3.446153551,17638852.47680664,0.8326976484337943
Canada,CAN,1927,9.4833,3.528964222,17566582.82220459,0.8527072765558247
Canada,CAN,1928,9.4982,3.225886393,17503577.461669922,0.7794742671249227
Canada,CAN,1929,9.8693,3.299601307,17449732.68395996,0.7972860780712131
Canada,CAN,1930,9.2644,3.575801099,17404944.77770996,0.8640245196097698
Canada,CAN,1931,7.3482,3.588240851,17369110.03186035,0.867030349757557
Canada,CAN,1932,6.7195,4.02370103,17342124.73498535,0.9722510434015295
Canada,CAN,1933,6.5785,3.738934715,17323885.17602539,0.9034426640462774
Canada,CAN,1934,7.4846,3.606994321,17314287.643615723,0.8715617701188008
Canada,CAN,1935,7.3004,3.773335439,17313228.426513672,0.9117549465825293
Canada,CAN,1936,7.8969,3.832160193,17320603.813415527,0.9259688327604342
Canada,CAN,1937,8.4755,3.93702891,17336310.093200684,0.9513083693619967
Canada,CAN,1938,7.6721,3.697280942,17360243.55456543,0.8933778197750666
Canada,CAN,1939,8.4162,4.076487901,17392300.48626709,0.9850059896624479
Canada,CAN,1940,9.4906,3.493472181,17432377.17706299,0.8441312979636231
Canada,CAN,1941,10.3388,3.719438412,17480369.915649414,0.8987317521785977
Canada,CAN,1942,11.0919,3.616035036,17536174.99081421,0.873746287439126
Canada,CAN,1943,11.473,3.430606715,17599688.691345215,0.8289410503640335
Canada,CAN,1944,11.4583,3.578260812,17670807.30593872,0.8646188626071466
Canada,CAN,1945,10.4601,3.507129326,17749427.123413086,0.847431288041697
Canada,CAN,1946,10.894,3.378569746,17835444.432495117,0.8163673036993359
Canada,CAN,1947,11.0944,3.597101928,17928755.521881104,0.8691714609620619
Canada,CAN,1948,12.0304,3.579817143,18029256.680358887,0.8649949204770894
Canada,CAN,1949,10.7903,3.641827829,18136844.19671631,0.8799786267007956
Canada,CAN,1950,11.2233,3.575031612,18251414.35961914,0.8638385876697335
Canada,CAN,1951,11.5551,3.604264851,18372863.457946777,0.8709022454583829
Canada,CAN,1952,11.0352,3.772036966,18501087.780334473,0.9114411952079451
Canada,CAN,1953,10.8264,3.811886715,18635983.61566162,0.9210701312933229
Canada,CAN,1954,10.6896,3.79457478,18777447.25250244,0.9168870305257568
Canada,CAN,1955,10.8125,3.612279953,18925374.979766846,0.8728389428482657
Canada,CAN,1956,11.7782,3.575881059,19079663.086120605,0.8640438404273083
Canada,CAN,1957,11.0385,3.530399433,19240207.860351562,0.8530540680748386
Canada,CAN,1958,10.712,3.620145045,19406905.591186523,0.8747393931666257
Canada,CAN,1959,10.5804,3.841071108,19579652.567443848,0.928121986372449
Canada,CAN,1960,10.798,3.73952742,19758345.07775879,0.9035858799687286
Canada,CAN,1961,10.6395,3.581354135,19942879.411010742,0.865366305444451
Canada,CAN,1962,11.1304,3.76994979,20133151.85583496,0.9109368687113608
Canada,CAN,1963,11.1338,3.783429656,20329058.701019287,0.9141940226812254
Canada,CAN,1964,12.3198,3.943689999,20530496.235412598,0.9529178951896252
Canada,CAN,1965,12.8346,3.766530294,20737360.747680664,0.9101106123545589
Canada,CAN,1966,12.9695,3.857944188,20949548.526611328,0.9321990461522601
Canada,CAN,1967,13.8568,3.753574206,21166955.860839844,0.9069800194048134
Canada,CAN,1968,14.668,3.949256795,21389479.039245605,0.9542630058673446
Canada,CAN,1969,14.6072,3.781940893,21617014.350585938,0.9138342913370385
Canada,CAN,1970,15.962,3.852527146,21716080.0,0.9308901206885186
Canada,CAN,1971,16.2168,3.95212821,22086706.52697754,0.9549568288449898
Canada,CAN,1972,17.2519,3.716631212,22328655.969451904,0.8980534455378488
Canada,CAN,1973,17.0091,3.969166789,22575202.699890137,0.9590738783194209
Canada,CAN,1974,17.1286,3.934781808,22826243.006958008,0.950765399780549
Canada,CAN,1975,17.2067,3.848655533,23141930.0,0.929954618833179
Canada,CAN,1976,17.0821,3.843561562,23341389.50604248,0.9287237573494651
Canada,CAN,1977,17.2533,4.007425369,23605288.2756958,0.9683183385928674
Canada,CAN,1978,17.3839,3.803266141,23873265.77685547,0.9189871330775683
Canada,CAN,1979,18.2792,3.863795868,24145218.298461914,0.9336129936456831
Canada,CAN,1980,18.1357,3.910700438,24516990.0,0.9449465934292635
Canada,CAN,1981,17.4151,3.851845186,24700633.5579834,0.9307253379880608
Canada,CAN,1982,16.6326,3.799743381,24983888.87335205,0.9181359249335941
Canada,CAN,1983,16.2212,3.898883145,25270704.364196777,0.9420911686937354
Canada,CAN,1984,16.7106,3.903266759,25560976.319274902,0.9431503858804978
Canada,CAN,1985,16.3791,3.804538206,25315620.0,0.9192945034597869
Canada,CAN,1986,15.5188,3.810385547,26151474.776794434,0.9207074025161501
Canada,CAN,1987,16.3025,3.710819572,26451493.85687256,0.8966491729510573
Canada,CAN,1988,16.9964,3.946537242,26754554.55609131,0.9536058774618984
Canada,CAN,1989,17.0282,3.595408485,27060553.163269043,0.8687622725776827
Canada,CAN,1990,16.7791,3.937349744,27700310.0,0.9513858928133995
Canada,CAN,1991,16.225,3.899767304,27680949.25640869,0.9423048089477885
Canada,CAN,1992,16.5473,3.642121515,27995139.31994629,0.8800495903528671
Canada,CAN,1993,16.3727,3.624889169,28311852.446350098,0.8758857207577256
Canada,CAN,1994,16.716,3.642505704,28630984.92449951,0.8801424223384765
Canada,CAN,1995,16.9702,3.658825498,29302330.0,0.8840857910495952
Canada,CAN,1996,17.3379,3.979112118,29276093.090942383,0.9614769784566152
Canada,CAN,1997,17.6445,3.841043959,29601861.35675049,0.9281154263314866
Canada,CAN,1998,17.7749,3.667544752,29929634.129211426,0.8861926334158589
Canada,CAN,1999,18.1356,4.039958595,30259307.69708252,0.9761793756549867
Canada,CAN,2000,18.7052,3.582080974,30667360.0,0.8655419323041174
Canada,CAN,2001,18.2949,3.515121368,30923942.374328613,0.8493624134199185
Canada,CAN,2002,18.3091,3.574926733,31258696.061157227,0.86381324564844
Canada,CAN,2003,18.6477,3.725395837,31594935.698486328,0.9001712509457902
Canada,CAN,2004,18.4094,3.80766079,31932557.574951172,0.9200490166627991
Canada,CAN,2005,17.9216,4.138541231,32283410.0,1.0
Canada,CAN,2006,17.5477,3.659431963,32611533.200683594,0.8842323318150845
Canada,CAN,2007,18.0445,3.693130763,32952679.527404785,0.892375007728901
Canada,CAN,2008,17.2654,3.820271127,33294793.24835205,0.923096065440649
Canada,CAN,2009,16.0774,3.504669245,33637770.652282715,0.8468368561240994
Canada,CAN,2010,16.2691,3.556984526,34016590.0,0.8594778516053403
Canada,CAN,2011,16.4087,3.698965833,34325901.664001465,0.8937849417308367
Canada,CAN,2012,16.3145,3.580751266,34670847.849365234,0.8652206335841627
Canada,CAN,2013,16.3281,3.392421525,35016242.8727417,0.8197143233922273
Canada,CAN,2014,16.149,3.689001288,35361983.02294922,0.8913771984116788
Cape Verde,CPV,1950,0.5762,6.755833149,90432.77959513664,0.8161682904411056
Cape Verde,CPV,1951,0.4135,7.072499752,98799.89407205582,0.8544245993685334
Cape Verde,CPV,1952,0.1914,7.399166584,107120.45321750641,0.8938890301703386
Cape Verde,CPV,1953,0.0941,7.142499924,115393.83602690697,0.8628812796108927
Cape Verde,CPV,1954,0.1119,6.608333588,123619.4214951992,0.798348953893399
Cape Verde,CPV,1955,0.1115,6.824999809,131796.58861875534,0.82452427458143
Cape Verde,CPV,1956,0.1485,6.105000019,139924.7163927555,0.737541516901981
Cape Verde,CPV,1957,0.0927,7.119166851,148003.18381285667,0.860062424573899
Cape Verde,CPV,1958,0.074,5.774166584,156031.3698747158,0.6975737212046174
Cape Verde,CPV,1959,0.0917,5.229166508,164008.6535732746,0.631732577631521
Cape Verde,CPV,1960,0.1088,5.237500191,171934.41390514374,0.6327393650487317
Cape Verde,CPV,1961,0.1069,5.835833549,179808.02986478806,0.7050236715350502
Cape Verde,CPV,1962,0.087,6.763333321,187628.88044929504,0.8170743818770909
Cape Verde,CPV,1963,0.0677,5.927499771,195396.3446521759,0.7160978147311428
Cape Verde,CPV,1964,0.1312,5.384166718,203109.80147075653,0.6504580632413067
Cape Verde,CPV,1965,0.1111,5.71333313,210768.62989997864,0.69022446685541
Cape Verde,CPV,1966,0.0921,6.34499979,218372.20893502235,0.7665357502530994
Cape Verde,CPV,1967,0.074,7.729166508,225919.91757202148,0.9337561298864768
Cape Verde,CPV,1968,0.1143,5.269999981,233411.134806633,0.6366656458580677
Cape Verde,CPV,1969,0.1388,6.470000267,240845.23963332176,0.7816369854919409
Cape Verde,CPV,1970,0.1362,4.846666336,274010.0,0.5855229533572924
Cape Verde,CPV,1971,0.1349,5.449166775,255539.62804937363,0.6583106824860726
Cape Verde,CPV,1972,0.1886,4.673333168,262798.66962838173,0.5645826737081064
Cape Verde,CPV,1973,0.2296,4.924166679,269998.11478328705,0.5948857249148274
Cape Verde,CPV,1974,0.2441,5.601666451,277137.34250831604,0.6767340800313725
Cape Verde,CPV,1975,0.2847,5.976666927,310270.0,0.7220376703749002
Cape Verde,CPV,1976,0.2701,5.621666908,291232.66165328026,0.6791503236593175
Cape Verde,CPV,1977,0.2949,5.485000134,298187.5110645294,0.6626396898358353
Cape Verde,CPV,1978,0.7551,5.843333244,305079.65902781487,0.7059297053449417
Cape Verde,CPV,1979,0.8907,6.908333302,311908.48454117775,0.8345917456124993
Cape Verde,CPV,1980,0.426,6.335000038,299500.0,0.765327686004816
Cape Verde,CPV,1981,0.1142,7.136666775,325373.68419384956,0.8621765802581677
Cape Verde,CPV,1982,0.1245,5.6300001139999996,332008.8163256645,0.6801570534504343
Cape Verde,CPV,1983,0.122,6.771666527,338578.14198827744,0.8180811116682077
Cape Verde,CPV,1984,0.2753,6.485000134,345081.04017710686,0.7834491107378176
Cape Verde,CPV,1985,0.2704,6.363333225,326140.0,0.7687506019185935
Cape Verde,CPV,1986,0.1852,5.699999809,357885.0701172352,0.6886136760666999
Cape Verde,CPV,1987,0.251,6.308333397,364184.95985865593,0.7621061045482049
Cape Verde,CPV,1988,0.225,7.11833334,370415.9381096363,0.8599617285926736
Cape Verde,CPV,1989,0.2434,5.9375,376577.3838644028,0.71730593660552
Cape Verde,CPV,1990,0.2819,6.716666698,347040.0,0.8114366141770097
Cape Verde,CPV,1991,0.2857,5.470833302,388689.1938688755,0.6609282030658997
Cape Verde,CPV,1992,0.2987,5.724999905,394638.31611037254,0.6916339231869537
Cape Verde,CPV,1993,0.3003,7.715833664,400515.42183732986,0.9321453967238603
Cape Verde,CPV,1994,0.3018,6.724999905,406319.8900475502,0.812443344088936
Cape Verde,CPV,1995,0.313,5.835000038,394570.0,0.7049229755538249
Cape Verde,CPV,1996,0.3613,6.341666698,417708.429895401,0.7661330813387663
Cape Verde,CPV,1997,0.3625,6.486666679,423291.25952506065,0.7836504450741748
Cape Verde,CPV,1998,0.3819,6.745833397,428798.9676194191,0.8149602261928222
Cape Verde,CPV,1999,0.4357,6.988333225,434230.93317341805,0.8442564899823325
Cape Verde,CPV,2000,0.5049,8.277500153,437240.0,1.0
Cape Verde,CPV,2001,0.5382,6.063333511,444865.1526436806,0.7325078101994932
Cape Verde,CPV,2002,0.6204,6.347499847,450066.16455101967,0.7668377806914913
Cape Verde,CPV,2003,0.6841,6.068333149,455188.9499003887,0.7331118135709928
Cape Verde,CPV,2004,0.7222,6.048333168,460232.8876879215,0.7306956274483322
Cape Verde,CPV,2005,0.9496,6.725833416,472880.0,0.8125440400701616
Cape Verde,CPV,2006,1.0074,5.645833015,470081.73655867577,0.6820698170514429
Cape Verde,CPV,2007,1.0643,5.406666756,474885.40563321114,0.6531762798023593
Cape Verde,CPV,2008,0.9753,5.96999979,479607.74312734604,0.721232217414856
Cape Verde,CPV,2009,1.0691,6.859166622,484248.1280376911,0.8286519474740263
Cape Verde,CPV,2010,1.1305,6.289999962,496000.0,0.7598912528827106
Cape Verde,CPV,2011,1.2339,5.354166508,493280.5560872555,0.6468337552442688
Cape Verde,CPV,2012,0.9935,6.247499943,497671.35721731186,0.7547568501989975
Cape Verde,CPV,2013,0.9666,6.320833206,501977.7217462063,0.7636161992348802
Cape Verde,CPV,2014,0.9403,5.341666698,506199.0286681652,0.645323660436784
Central African Republic,CAF,1959,0.0669,11.73820326,1276690.522819519,0.876350066580025
Central African Republic,CAF,1960,0.0586,12.58708535,1310448.8319015503,0.9397258541356147
Central African Republic,CAF,1961,0.0576,11.31652442,1345933.207359314,0.8448683933354787
Central African Republic,CAF,1962,0.0472,13.39442274,1383109.7753829956,1.0
Central African Republic,CAF,1963,0.0464,11.74660572,1421944.6622390747,0.87697737692875
Central African Republic,CAF,1964,0.0456,12.30867073,1462403.9941329956,0.9189399923329581
Central African Republic,CAF,1965,0.0536,11.29455692,1504453.8972702026,0.8432283450537115
Central African Republic,CAF,1966,0.0504,12.81284146,1548060.4978866577,0.9565803400945967
Central African Republic,CAF,1967,0.0536,11.32468703,1593189.9221725464,0.8454777969774605
Central African Republic,CAF,1968,0.105,11.97760569,1639808.296409607,0.8942233586693562
Central African Republic,CAF,1969,0.105,12.40948785,1687881.746788025,0.9264667907592111
Central African Republic,CAF,1970,0.1153,11.33891055,1828650.0,0.8465396956703787
Central African Republic,CAF,1971,0.0995,10.49607719,1788258.380821228,0.7836154938320246
Central African Republic,CAF,1972,0.0902,10.37372768,1840493.8169174194,0.7744811315399771
Central African Republic,CAF,1973,0.0851,10.16518296,1894048.8340682983,0.7589116124910359
Central African Republic,CAF,1974,0.059,11.195435,1948889.5584335327,0.8358281067661748
Central African Republic,CAF,1975,0.0524,11.37082929,2017170.0,0.8489226830241137
Central African Republic,CAF,1976,0.0642,11.47932928,2062292.6338424683,0.8570230686925445
Central African Republic,CAF,1977,0.0629,10.65475206,2120787.2372817993,0.7954618326463243
Central African Republic,CAF,1978,0.0702,11.15786993,2180432.0528640747,0.8330235760499822
Central African Republic,CAF,1979,0.0479,11.50398375,2241193.2068099976,0.8588637206174964
Central African Republic,CAF,1980,0.0483,11.18945935,2273480.0,0.8353819770511439
Central African Republic,CAF,1981,0.0599,11.31950399,2365929.034629822,0.8450908418917051
Central African Republic,CAF,1982,0.0612,11.29317886,2429835.960960388,0.8431254619338675
Central African Republic,CAF,1983,0.0609,10.56365041,2494723.7305221558,0.7886603711896881
Central African Republic,CAF,1984,0.0606,9.709333327,2560558.469566345,0.7248788182565604
Central African Republic,CAF,1985,0.0634,10.85980085,2614650.0,0.8107703527654974
Central African Republic,CAF,1986,0.0621,9.818349606,2694933.3608932495,0.7330177489978191
Central African Republic,CAF,1987,0.0983,10.0953252,2763405.7656173706,0.7536961760847037
Central African Republic,CAF,1988,0.0857,11.45869918,2832689.644706726,0.855482867938809
Central African Republic,CAF,1989,0.0907,10.64919104,2902751.124382019,0.795046658352669
Central African Republic,CAF,1990,0.0705,10.63341464,2934260.0,0.7938688248389568
Central African Republic,CAF,1991,0.0713,11.51289022,3045071.3902816772,0.8595286593142124
Central African Republic,CAF,1992,0.0731,10.69857723,3117262.4289627075,0.7987337295283843
Central African Republic,CAF,1993,0.0734,10.75312601,3190095.573112488,0.8028062290349962
Central African Republic,CAF,1994,0.0748,10.62909755,3263536.9489364624,0.793546519795746
Central African Republic,CAF,1995,0.0728,11.16933334,3327710.0,0.8338794106180346
Central African Republic,CAF,1996,0.0709,11.83763005,3412108.9004745483,0.8837730658335187
Central African Republic,CAF,1997,0.0724,10.81147152,3487171.7286605835,0.8071621845795199
Central African Republic,CAF,1998,0.0717,11.71030895,3562707.2934036255,0.8742675348769827
Central African Republic,CAF,1999,0.0741,12.15181298,3638681.720939636,0.9072293159533354
Central African Republic,CAF,2000,0.0735,10.45736994,3701610.0,0.7807256903107122
Central African Republic,CAF,2001,0.066,10.93479677,3791811.6691970825,0.8163693936092687
Central African Republic,CAF,2002,0.0646,9.628052856,3868899.4424057007,0.7188105857856477
Central African Republic,CAF,2003,0.0604,10.9634959,3946290.5832748413,0.8185120115150255
Central African Republic,CAF,2004,0.0592,10.37918294,4023951.2180252075,0.7748884100099711
Central African Republic,CAF,2005,0.0581,10.40717883,4017880.0,0.7769785254664883
Central African Republic,CAF,2006,0.0605,11.29658536,4179945.4741134644,0.8433797842041232
Central African Republic,CAF,2007,0.0602,9.978008114,4258211.347862244,0.7449375241982246
Central African Republic,CAF,2008,0.0592,10.93162601,4336611.22039032,0.8161326712016259
Central African Republic,CAF,2009,0.0583,10.18430895,4415111.217918396,0.7603395194916777
Central African Republic,CAF,2010,0.0601,11.09047561,4401050.0,0.8279920549976609
Central African Republic,CAF,2011,0.063,10.46075205,4572276.092857361,0.780978191673828
Central African Republic,CAF,2012,0.0661,11.29731303,4650873.222740173,0.84343411054682
Central African Republic,CAF,2013,0.0643,12.80380892,4729434.982444763,0.955905989271472
Central African Republic,CAF,2014,0.0648,10.9495366,4807927.498313904,0.8174698389428315
Chad,TCD,1959,0.0211,3.283602715,3766966.7023620605,0.9127491619551408
Chad,TCD,1960,0.0183,2.928383713,3691331.9145202637,0.8140082744217837
Chad,TCD,1961,0.0168,3.590910855,3627483.9948425293,0.9981721779508482
Chad,TCD,1962,0.027,3.449273259,3575253.6766052246,0.9588009116098345
Chad,TCD,1963,0.0288,3.050436043,3534471.693511963,0.8479353878978645
Chad,TCD,1964,0.0305,3.500352698,3504968.778717041,0.9729995583972211
Chad,TCD,1965,0.0321,2.638366285,3486575.6659851074,0.7333915898423322
Chad,TCD,1966,0.025,3.046631777,3479123.0889587402,0.8468779089929128
Chad,TCD,1967,0.0341,3.049503871,3482441.780731201,0.8476762703109801
Chad,TCD,1968,0.0356,2.780337205,3496362.4750671387,0.7728555108763968
Chad,TCD,1969,0.0452,2.874967055,3520715.9054260254,0.7991599465162122
Chad,TCD,1970,0.0342,2.864596888,3655420.0,0.7962773318821867
Chad,TCD,1971,0.0403,2.436294575,3600043.9081726074,0.6772213402823629
Chad,TCD,1972,0.0317,2.368282939,3654679.9473571777,0.6583160191609563
Chad,TCD,1973,0.0413,2.256697673,3719071.6566467285,0.6272984549584485
Chad,TCD,1974,0.0376,2.827261624,3793049.7695007324,0.7858991790162199
Chad,TCD,1975,0.0448,3.001649229,4113750.0,0.8343740263514323
Chad,TCD,1976,0.0439,2.503515493,3969088.1394348145,0.6959068640487043
Chad,TCD,1977,0.0465,2.613459296,4070809.863800049,0.726468147724099
Chad,TCD,1978,0.0448,2.777631781,4181440.9254455566,0.7721034791286301
Chad,TCD,1979,0.0456,3.178730627,4300812.0581970215,0.8835976723436805
Chad,TCD,1980,0.0463,3.121862407,4553730.0,0.867789907320901
Chad,TCD,1981,0.0453,3.028767445,4565097.470184326,0.8419121273569672
Chad,TCD,1982,0.0435,2.50071124,4709673.216888428,0.6951273606197518
Chad,TCD,1983,0.0425,2.55811435,4862311.9683532715,0.7110838100119916
Chad,TCD,1984,0.0436,1.886470924,5022844.458343506,0.5243858360415993
Chad,TCD,1985,0.0352,2.284668606,5134610.0,0.6350735872965435
Chad,TCD,1986,0.0356,2.288277124,5366913.5874938965,0.6360766537653809
Chad,TCD,1987,0.0366,1.954496125,5550111.6937561035,0.543294927851319
Chad,TCD,1988,0.0118,3.332914734,5740526.472503662,0.9264565157135465
Chad,TCD,1989,0.0178,2.568226742,5937988.657073975,0.7138947704491959
Chad,TCD,1990,0.0633,2.021352714,6010950.0,0.5618791784070167
Chad,TCD,1991,0.0625,2.842618216,6353378.178192139,0.7901678794940384
Chad,TCD,1992,0.064,2.563401156,6570966.981658936,0.7125533933217738
Chad,TCD,1993,0.0614,2.231775208,6794926.124969482,0.6203707109476734
Chad,TCD,1994,0.06,3.59748642,7025086.341644287,1.0
Chad,TCD,1995,0.0601,2.817406966,6997420.0,0.7831598613789903
Chad,TCD,1996,0.0601,2.538147288,7503332.929534912,0.7055335286018952
Chad,TCD,1997,0.0601,2.772819769,7751080.767608643,0.7707658751912675
Chad,TCD,1998,0.0594,3.033519377,8004352.6128845215,0.8432330307448388
Chad,TCD,1999,0.0591,3.36747092,8262979.199188232,0.9360621630921959
Chad,TCD,2000,0.0583,2.422093026,8222000.0,0.673273709258366
Chad,TCD,2001,0.0578,3.05719768,8795619.5284729,0.8498149327273902
Chad,TCD,2002,0.0565,2.116715116,9069294.738433838,0.5883872428905513
Chad,TCD,2003,0.0793,3.42668604,9347647.623382568,0.9525223002787596
Chad,TCD,2004,0.0768,2.668077535,9630508.91671753,0.7416504813380227
Chad,TCD,2005,0.0758,2.688075581,9785900.0,0.7472093754283026
Chad,TCD,2006,0.0757,3.26142054,10209079.662445068,0.9065831414590857
Chad,TCD,2007,0.0789,2.566970932,10504450.581756592,0.7135456906047194
Chad,TCD,2008,0.0829,3.037877905,10803652.843597412,0.8444445788901686
